U_gain	E_gain	24c	24f	48c	48f	72c	72f
0.0008877988385443341	0.19446078831352093	0	0.28125	0	0.34375	0.375	0
2.5570511260479828e-05	0.21905559434482022	0	0.28125	0	0.28125	0.40625	0.03125
0.0008082784934747418	0.1492743038333845	0	0.03125	0	0.625	0.3125	0.03125
0.06011792168108507	0.18260605717873252	0	0.21875	0	0.46875	0.3125	0
5.579783154921444e-05	0.23284921862776944	0	0.4375	0	0.1875	0.3125	0.0625
-0.0003178292650248382	0.15731575618381236	0	0.1875	0	0.375	0.3125	0.125
-3.0062187427316568e-05	0.2108272757416394	0	0.25	0	0.375	0.34375	0.03125
0.05587961723375545	0.21941569574345557	0	0.28125	0.09375	0.1875	0.4375	0
0.08052000062247348	0.25732737530074345	0	0.3125	0.03125	0.28125	0.375	0
0.06526417602619465	0.22484440925051394	0	0.25	0	0.28125	0.46875	0
0.0023088126332775644	0.2085329907531559	0	0.28125	0.03125	0.3125	0.375	0
-2.50480050376157e-05	0.14458033478753438	0	0	0	0.53125	0.375	0.09375
0.015383657095952637	0.2392510007478587	0	0.3125	0	0.3125	0.375	0
-8.180705591429289e-05	0.18323379697616893	0	0.1875	0.03125	0.375	0.40625	0
-0.0004519841400936985	0.19191875192947383	0	0.28125	0	0.34375	0.34375	0.03125
0.09195581628797393	0.24142247361849561	0	0.1875	0	0.3125	0.5	0
0.001321548086935527	0.2001449486239109	0	0.15625	0	0.375	0.40625	0.0625
-0.0002398080392421068	0.18342888554118508	0	0.21875	0	0.3125	0.375	0.09375
0.03415060117433904	0.2573932290762293	0	0.3125	0	0.28125	0.40625	0
0.001866626171554346	0.19886289094820336	0	0.3125	0	0.28125	0.34375	0.0625
0.024262904944465764	0.21329067549845326	0	0.1875	0	0.40625	0.40625	0
0.08734325515116198	0.21695958557685732	0	0.15625	0.0625	0.3125	0.4375	0.03125
0.008883196084748413	0.20524092991053142	0	0.5	0	0.15625	0.34375	0
0.07218915661507361	0.2501654150086987	0	0.25	0	0.28125	0.46875	0
0.0001033975670204276	0.18864623542641148	0	0.125	0	0.40625	0.40625	0.0625
-7.265845906718155e-06	0.20293714688732906	0	0.21875	0.03125	0.28125	0.375	0.09375
-0.00044171286122945215	0.1969511023300549	0	0.0625	0	0.59375	0.3125	0.03125
0.0003276637538618986	0.20911417980877953	0	0.34375	0	0.25	0.34375	0.0625
0.0006494702940290483	0.18645627900870881	0	0.28125	0	0.25	0.375	0.09375
0.02118056049066535	0.22071295248486433	0	0.3125	0.03125	0.15625	0.5	0
0.04687221130828195	0.1941263828741612	0	0.34375	0	0.21875	0.4375	0
2.342205143442134e-06	0.21800063427668673	0	0.21875	0	0.3125	0.40625	0.0625
0.03791098745920451	0.21120879989471558	0	0.25	0	0.40625	0.34375	0
0.00029765881042468717	0.2165756789592718	0	0.21875	0	0.4375	0.34375	0
0.0005429338630798163	0.19775055997721447	0	0.21875	0.03125	0.3125	0.375	0.0625
0.0012669882993991593	0.222983651590895	0	0.28125	0	0.4375	0.25	0.03125
-0.0005265004428798215	0.13581333791209502	0	0	0	0.4375	0.34375	0.21875
-0.00018252722237893906	0.21060452983435946	0	0.28125	0	0.25	0.4375	0.03125
-0.0002418293655017102	0.14669814851739688	0	0.03125	0	0.5	0.375	0.09375
0.04940569326853342	0.22639983606208197	0	0.28125	0	0.34375	0.375	0
-0.0002158372101445886	0.17072395159372447	0	0.1875	0	0.34375	0.4375	0.03125
-0.0003410477506150364	0.1952019948721236	0	0.21875	0	0.40625	0.375	0
0.023285068470387034	0.22446011688991044	0	0.25	0	0.4375	0.3125	0
0.0014396074148772039	0.17495779654270016	0	0.15625	0	0.40625	0.375	0.0625
0.13413996249359442	0.2185778480026278	0	0.3125	0	0.25	0.4375	0
-0.0005780393185864534	0.14857111070840037	0	0.03125	0	0.375	0.4375	0.15625
0.00013562070731291763	0.1899760428946248	0	0.15625	0	0.375	0.4375	0.03125
0.18305576607487548	0.2999374212088053	0	0.1875	0	0.40625	0.40625	0
-9.577725926216392e-05	0.19292186427738434	0	0.1875	0.03125	0.40625	0.375	0
0.042298746644253774	0.22877709324447937	0	0.40625	0.03125	0.25	0.3125	0
0.11415299638982868	0.23180233401235104	0	0.28125	0	0.28125	0.4375	0
0.07322613347241377	0.21762256629499765	0	0.21875	0	0.40625	0.375	0
0.0006204097332623134	0.17036623644976132	0	0.21875	0	0.28125	0.40625	0.09375
0.00019157415190239804	0.17687462654903907	0	0.28125	0	0.3125	0.34375	0.0625
0.0705371378501994	0.22428214536806032	0	0.25	0.03125	0.25	0.46875	0
0.002315228746108714	0.21081800062771205	0	0.3125	0	0.25	0.375	0.0625
0.0018786479641907617	0.22904092498680617	0	0.25	0	0.28125	0.40625	0.0625
0.05915488752386196	0.24653915295876544	0	0.25	0.03125	0.3125	0.40625	0
-0.00030394560052534925	0.14594396395678066	0	0.0625	0	0.5	0.34375	0.09375
0.07697686959205928	0.2317677032911149	0	0.3125	0	0.3125	0.375	0
0.06635272339377593	0.23104521246492327	0	0.28125	0.03125	0.28125	0.40625	0
0.0017326768441963385	0.23370378719104376	0	0.21875	0	0.375	0.40625	0
-0.0004105741769289473	0.18645731522964842	0	0.15625	0	0.46875	0.375	0
0.0009378570248919536	0.19579635178325117	0	0.15625	0.03125	0.25	0.4375	0.125
0.001089898504665651	0.20290288638038975	0	0.25	0	0.40625	0.34375	0
-0.0003665894343638942	0.15839038427154406	0	0.25	0.03125	0.375	0.28125	0.0625
0.08990629260133154	0.2271508870626042	0	0.21875	0.0625	0.40625	0.3125	0
-0.00048400761482012857	0.18019368075006503	0	0.28125	0	0.28125	0.34375	0.09375
1.770920758491406e-05	0.2145536432489264	0	0.3125	0	0.28125	0.34375	0.0625
0.0013940981299932237	0.1816981562885187	0	0.21875	0.03125	0.3125	0.375	0.0625
0.0029315257093343755	0.19685106487480852	0	0.21875	0	0.40625	0.34375	0.03125
0.0021889483300915613	0.1660987428181758	0	0.0625	0	0.625	0.25	0.0625
0.0487549208354713	0.1865669251193611	0	0.25	0	0.375	0.375	0
0.0029562085043010828	0.17125527400228696	0	0.3125	0.03125	0.28125	0.34375	0.03125
0.001086660661648901	0.16833487608963837	0	0.09375	0	0.46875	0.375	0.0625
-0.0002082301115432287	0.20466545726580837	0	0.28125	0	0.25	0.28125	0.1875
0.011937178494682444	0.2367331417525073	0	0.28125	0.03125	0.375	0.3125	0
0.022738987989322834	0.25409123617455714	0	0.40625	0	0.21875	0.375	0
-0.0004662436315341651	0.14467210619311072	0	0.0625	0	0.375	0.34375	0.21875
-0.0002176856768898029	0.2059191167982851	0	0.21875	0	0.375	0.40625	0
0.0003012398911643361	0.1726842462316741	0	0.0625	0	0.40625	0.40625	0.125
-0.00021360928582606984	0.1794370390512324	0	0.15625	0	0.40625	0.375	0.0625
0.06839589247359772	0.20735307280153645	0	0.21875	0	0.3125	0.46875	0
0.07144043475955099	0.26773340602574663	0	0.21875	0	0.28125	0.46875	0.03125
0.03698855155967273	0.27833445464410667	0	0.40625	0	0.21875	0.375	0
0.14578685159387944	0.22531711669875876	0	0.15625	0	0.40625	0.4375	0
0.0005064814662279854	0.20961782004212182	0	0.1875	0	0.4375	0.3125	0.0625
0.002776601662817054	0.18259843010840274	0	0.1875	0	0.40625	0.40625	0
0.011585741402957705	0.17014513719272234	0	0.21875	0	0.40625	0.375	0
-0.00024018318712103895	0.12154372041309348	0	0	0.03125	0.40625	0.28125	0.28125
-2.5567117574226167e-05	0.1329675313487086	0	0.0625	0	0.46875	0.40625	0.0625
0.00040428251171394965	0.18623960319124666	0	0.21875	0	0.4375	0.3125	0.03125
-0.0001231604006990184	0.22395010683402647	0	0.15625	0	0.46875	0.3125	0.0625
0.02079823525167816	0.20438246475885494	0	0.34375	0	0.3125	0.34375	0
-0.0003284758162359335	0.14286944560942053	0	0.03125	0	0.5	0.28125	0.1875
2.1044238125317127e-05	0.1748860583166496	0	0.1875	0	0.53125	0.25	0.03125
0.10147535888867788	0.22272448931814304	0	0.15625	0	0.34375	0.5	0
-0.0002973052778474295	0.11619922639083928	0	0	0	0.5	0.375	0.125
0.0009501063183020879	0.21431279486798915	0	0.21875	0	0.3125	0.46875	0
-0.0002486900300307136	0.18351700244405578	0	0.1875	0	0.375	0.3125	0.125
0.0009951011291724455	0.24452459035777444	0	0.15625	0	0.40625	0.4375	0
0.0007024096796911018	0.15320279011860732	0	0.0625	0	0.5625	0.3125	0.0625
-0.0003616255670824921	0.1587072332053206	0	0.09375	0	0.46875	0.375	0.0625
-0.00014457931765467412	0.1658109540274221	0	0.0625	0	0.46875	0.34375	0.125
5.9710918955451966e-05	0.18556395098393644	0	0.25	0	0.4375	0.28125	0.03125
-0.0003702414485579697	0.18152908580115373	0	0.03125	0	0.5	0.34375	0.125
0.05360348468324951	0.21061251098192255	0	0.40625	0	0.1875	0.40625	0
-9.48192854800489e-05	0.23589146069090725	0	0.3125	0	0.3125	0.3125	0.0625
-0.00016475106174103653	0.15202263138670358	0	0.03125	0	0.5625	0.375	0.03125
-0.00018508036306874858	0.19622494280815128	0	0.09375	0	0.5	0.34375	0.0625
-0.00020883364740428858	0.20396799586700706	0	0.25	0.03125	0.21875	0.34375	0.15625
0.0006401061203285526	0.09833494296996685	0	0.03125	0	0.4375	0.40625	0.125
0.0007179561691429693	0.18179725056745932	0	0.125	0	0.46875	0.40625	0
-0.00027680925194736346	0.16653590549413547	0	0.125	0.03125	0.28125	0.4375	0.125
0.00011100209403284091	0.1845750019207026	0	0.09375	0	0.46875	0.375	0.0625
0.03730098660650624	0.21940969574146496	0	0.25	0.0625	0.3125	0.375	0
0.00165306029352517	0.21305100616525463	0	0.40625	0	0.25	0.3125	0.03125
0.0035896990464599696	0.20038312155841667	0	0.25	0	0.34375	0.375	0.03125
0.0027905454462299035	0.14839323691446366	0	0.1875	0	0.40625	0.3125	0.09375
0.0008029053883082169	0.18334412298764885	0	0.125	0.03125	0.4375	0.3125	0.09375
0.0006824113535146827	0.16463570907060182	0	0.15625	0.03125	0.46875	0.34375	0
3.871059341014636e-05	0.17177923735074055	0	0.15625	0	0.4375	0.3125	0.09375
0.13373416933389845	0.21080442264741844	0	0.15625	0	0.46875	0.375	0
0.006114776205908692	0.1694005381913616	0	0.3125	0	0.25	0.4375	0
-0.0003851153474063374	0.13399590174071938	0	0.125	0	0.34375	0.375	0.15625
-0.00037850564352156303	0.13685839085652532	0	0.03125	0	0.5	0.34375	0.125
0.03984904140026661	0.20413099183131111	0	0.28125	0.03125	0.28125	0.375	0.03125
0.04027875193585999	0.2186868258817392	0	0.1875	0	0.4375	0.375	0
0.028112510223858956	0.23488586644562318	0	0.25	0	0.3125	0.4375	0
-0.0004690377888669254	0.15896774480043135	0	0.125	0	0.375	0.46875	0.03125
0.05643026162057513	0.23094155983702444	0	0.375	0	0.25	0.375	0
2.8905134262862376e-05	0.15718649506081264	0	0.03125	0.03125	0.53125	0.34375	0.0625
-2.6716030586703783e-05	0.1402236611482375	0	0	0	0.40625	0.3125	0.28125
-0.00013177544415839427	0.16523411831130075	0	0.09375	0	0.4375	0.34375	0.125
-2.021095873123691e-05	0.17065263949558387	0	0.125	0	0.40625	0.375	0.09375
0.040513721273897484	0.19615798906702026	0	0.125	0	0.4375	0.4375	0
0.0011619376107627744	0.24233142244338118	0	0.34375	0	0.21875	0.40625	0.03125
0.029524968648041005	0.20839097353755778	0	0.25	0	0.34375	0.40625	0
7.563391343691416e-05	0.18976949618446962	0	0.125	0	0.53125	0.3125	0.03125
-0.0003088871763780005	0.14105694482302558	0	0.03125	0	0.59375	0.34375	0.03125
0.0004269965014472748	0.16419176686392228	0	0.28125	0	0.375	0.34375	0
0.012763194409430115	0.19069304763801692	0	0.3125	0	0.375	0.3125	0
0.002416014881463846	0.20542907224019483	0	0.28125	0	0.28125	0.34375	0.09375
0.005787000877277916	0.17518503805816757	0	0.28125	0	0.375	0.34375	0
-3.359225176820725e-05	0.23029602801857588	0	0.15625	0	0.40625	0.40625	0.03125
0.00022547991309095043	0.23394939901396425	0	0.28125	0.0625	0.40625	0.25	0
0.054741560437078014	0.22766862506242463	0	0.25	0	0.28125	0.46875	0
0.0021884390360288677	0.17157960141347145	0	0.125	0.03125	0.34375	0.5	0
-5.708132997897679e-05	0.1850307392142255	0	0.1875	0	0.46875	0.3125	0.03125
0.003575459462284011	0.1787495894937794	0	0.125	0	0.46875	0.375	0.03125
0.02332545237441251	0.22931631419461437	0	0.34375	0	0.21875	0.40625	0.03125
0.018456016731884337	0.17249210150895714	0	0.15625	0	0.4375	0.34375	0.0625
0.0011289138020700064	0.17566362864827184	0	0.09375	0	0.53125	0.34375	0.03125
-5.5941115167448134e-05	0.2155124536904556	0	0.28125	0	0.4375	0.21875	0.0625
0.004508196460943475	0.2082559287638851	0	0.28125	0.03125	0.375	0.3125	0
-0.0003922409514166325	0.20380305673708865	0	0.09375	0	0.53125	0.375	0
0.0022406112172691597	0.16891790252059122	0	0.09375	0	0.5	0.34375	0.0625
0.10057707516786184	0.2628105438241764	0	0.375	0.03125	0.25	0.34375	0
0.0012635776926564913	0.1931330728097318	0	0.28125	0	0.40625	0.3125	0
0.06542320661717702	0.2534485181905087	0	0.25	0	0.375	0.375	0
0.05091661498923128	0.24139554644207192	0	0.375	0.03125	0.25	0.3125	0.03125
-0.00045111586658127514	0.15967220410518101	0	0.0625	0	0.4375	0.375	0.125
-0.00030852159595604246	0.15464979722278738	0	0.125	0	0.5625	0.3125	0
-0.00020316661997458403	0.21184591872240371	0	0.28125	0	0.34375	0.28125	0.09375
0.0004201072101214103	0.19095422301402887	0	0.125	0	0.375	0.375	0.125
-8.372667468746607e-05	0.13546383119017757	0	0.0625	0	0.40625	0.34375	0.1875
0.007739016738686068	0.18826005589160974	0	0.21875	0	0.34375	0.4375	0
-0.00032620826094627504	0.19765073610143083	0	0.21875	0	0.34375	0.3125	0.125
0.0019264968515661188	0.19477788856512826	0	0.25	0	0.34375	0.375	0.03125
-0.0004123442297600029	0.11528398040734224	0	0.03125	0	0.375	0.40625	0.1875
0.0013798676679992292	0.17925924279575858	0	0.15625	0	0.46875	0.34375	0.03125
-0.0006174465539455054	0.1327097814994852	0	0.0625	0	0.59375	0.34375	0
0.034360565984595026	0.22310909857507463	0	0.3125	0	0.28125	0.40625	0
0.05614436364402946	0.2031638201201615	0	0.21875	0.0625	0.34375	0.375	0
0.0018230660718021089	0.20925819525940884	0	0.40625	0	0.28125	0.28125	0.03125
-0.000158377943054254	0.16214717572084997	0	0.03125	0	0.625	0.28125	0.0625
0.000389214363423484	0.20765764349798077	0	0.21875	0.03125	0.375	0.3125	0.0625
0.040838258104593926	0.2157765302751758	0	0.3125	0	0.28125	0.40625	0
0.0014935866400781605	0.19193992956812503	0	0.1875	0	0.375	0.375	0.0625
4.112371912112395e-05	0.19912986005273237	0	0.15625	0	0.5	0.34375	0
-0.0004108830937350889	0.16207258853321174	0	0.0625	0	0.46875	0.40625	0.0625
2.819222667505617e-06	0.23345463581144926	0	0.34375	0	0.3125	0.34375	0
0.0025163065112629316	0.18856731255963546	0	0.125	0	0.53125	0.3125	0.03125
-9.210556456980039e-05	0.17691518785555194	0	0.15625	0	0.375	0.375	0.09375
0.04040712956680921	0.21028498472678353	0	0.34375	0	0.3125	0.34375	0
0.0009708585219366353	0.22708376341841763	0	0.15625	0	0.53125	0.3125	0
0.15508425484066804	0.23547382918855655	0	0.15625	0	0.4375	0.40625	0
-0.00032169841519850094	0.17624612891481467	0	0.09375	0	0.5	0.375	0.03125
-0.0004512172782113435	0.141020082876563	0	0.0625	0.03125	0.46875	0.34375	0.09375
0.00026494745910034435	0.18507276915350898	0	0.15625	0	0.375	0.46875	0
-0.00039284782714862654	0.20023833790711268	0	0.34375	0	0.15625	0.5	0
0.05895307840030845	0.20364312847393384	0	0.15625	0	0.46875	0.375	0
0.0019561482185117746	0.21793822668238094	0	0.28125	0	0.3125	0.375	0.03125
0.013349876249741703	0.20977702045620406	0	0.375	0.03125	0.25	0.34375	0
0.0004134355721824392	0.1988114075142459	0	0.15625	0.03125	0.34375	0.4375	0.03125
0.009277927265974418	0.1902489633358225	0	0.28125	0.03125	0.25	0.40625	0.03125
-0.0006931716772000184	0.14565041183702754	0	0.0625	0	0.46875	0.28125	0.1875
0.006666654755970926	0.19166741817452324	0	0.25	0	0.375	0.375	0
-6.99100760310681e-05	0.15560276841616008	0	0.25	0	0.375	0.34375	0.03125
0.005785562588439467	0.1556773560923283	0	0.28125	0	0.28125	0.4375	0
0.027798040022843997	0.20154428010834846	0	0.1875	0	0.4375	0.375	0
